symbol	target_address	status	extent_hex	region	sha256	function_address	function_extent_hex	access_address	access_opcode	base_register	trace_addresses	instruction_window_sha256	callee_address	callee_sha256	matching_evidence	matching_evidence_sha256	requesters	proof_kind	function_sha256	analysis_sha256	claim
DAT_0041352c	0x0041352c	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00181bac	0x9b0	0x00182124	sb	2	0x0018211c	849a4b1c03c8ba6dd1fe6586886b1d915614d5790fca3293b23ca5fd3e90ce11			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	b0e0b1b5782b26b6ad8962e30a58704ab2eee75bfe0145ec6f938384166b108a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0041352d	0x0041352d	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001813f0	0x7bc	0x00181ac0	lbu	2	0x00181ab8	86eb1931e2b0179a2416253b3add6cfd0bc9cf1de42ea6f5f05d2352dda84a72			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	d8eb4b903f2f803f2d57cd5a6afc7aaca868cbff9cf186960efa985b5f3b2c02	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0041352e	0x0041352e	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001813f0	0x7bc	0x00181acc	lbu	2	0x00181ac4	8fa6ac621f0327d545162f3347e07bfc99046daf24ada3ca33a6af2df06198d2			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	d8eb4b903f2f803f2d57cd5a6afc7aaca868cbff9cf186960efa985b5f3b2c02	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0041352f	0x0041352f	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001813f0	0x7bc	0x00181ad8	lbu	2	0x00181ad0	9fd4477633982bf41175deac0cff5821710dac89eccc164142d002b8e07796c1			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	d8eb4b903f2f803f2d57cd5a6afc7aaca868cbff9cf186960efa985b5f3b2c02	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413530	0x00413530	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001813f0	0x7bc	0x00181ae4	lbu	2	0x00181adc	bc38ac70e3da756ecd3e3e1ad2ed9ed902c2bc36ddeba82fd9c1799fa575047f			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	d8eb4b903f2f803f2d57cd5a6afc7aaca868cbff9cf186960efa985b5f3b2c02	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413531	0x00413531	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001813f0	0x7bc	0x00181af0	lbu	2	0x00181ae8	4004a5e007375ca76b6e0b64bdb0986043f7d37fb4a7ce35ea0f16b5a9e100a7			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	d8eb4b903f2f803f2d57cd5a6afc7aaca868cbff9cf186960efa985b5f3b2c02	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413532	0x00413532	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001813f0	0x7bc	0x00181b0c	lbu	2	0x00181b04	2ab44c403c49f9df9f142f350f5478394fec6ca14ed6bdd20683cd31cd0b018c			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	d8eb4b903f2f803f2d57cd5a6afc7aaca868cbff9cf186960efa985b5f3b2c02	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413533	0x00413533	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001806a4	0x4dc	0x001807b0	sb	2	0x001806b0;0x001806dc	2bb55aa0b486c881fb17e32bebba517345ff34962ec0d4a57ece846462e190fc			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	5afc4b93158bfd754044add95c60a6029d2981f535515d6aae19576c064c6f0a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413534	0x00413534	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00181bac	0x9b0	0x00182340	sb	2	0x00182330	d2670a18580d5077015af5a65a8b9020ba46603c90c29c10839b8d15a4234849			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	b0e0b1b5782b26b6ad8962e30a58704ab2eee75bfe0145ec6f938384166b108a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413535	0x00413535	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001806a4	0x4dc	0x00180a24	lbu	2	0x00180a20	53fd765b9c656b38fccb00d192c3baefdc045abc413ac22c2a84a080266db038			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	5afc4b93158bfd754044add95c60a6029d2981f535515d6aae19576c064c6f0a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413536	0x00413536	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001806a4	0x4dc	0x001807b8	sb	2	0x001806b0;0x001806dc	d5ae8e27555bfc650b030495edbf5c49be2f0ea656b6717cd4037a9f69cf9c75			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	5afc4b93158bfd754044add95c60a6029d2981f535515d6aae19576c064c6f0a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413537	0x00413537	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001806a4	0x4dc	0x001807c0	sb	2	0x001806b0;0x001806dc	b8bccfe95fb28cfb4f96fddd38384ada9d9583cef2c07b122b1b9bcb07dc89b0			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	5afc4b93158bfd754044add95c60a6029d2981f535515d6aae19576c064c6f0a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413538	0x00413538	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x0018255c	0x88	0x00182598	lw	3	0x00182590	7f1e65093510e013363f3d25fe6322c11491b48235a6808d62208f5510ce3139			analysis/matching/hunt400-validated-19.tsv	a698d766a3ef8eda7cc7aec7e16ad590ad72239b6c31d80cba6a38a3a0a61d98	ps2/progress28_structural_lift_recovered.o	block-local-constant	73ba1ebd8e9b5aeecc1fa31493bf9dff4a796883c80d822bdf54747ed944c4c1	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0041353c	0x0041353c	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x001522d8	0x107c	0x00152338	sw	2	0x00152334	7dd9803c6fa913e6ac2019163d79cd5b8200b3355d770bd7f0cea7468f7ab988			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	5c6072d8d1892b2346877a2820d67d29a2040a333951ad704b9301380cb47a8c	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413540	0x00413540	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x0012a400	0xfe8	0x0012b1c4	lw	17	0x0012b1a4;0x0012b1ac	b1b58add4556cbed5414c7870f9bfbeec533ea4a8864addc7adf105b1320e4fd			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	dd2102d989e6c94134d3272194d288cf3aa85ba2af8e5e336119fafec36f768e	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00413544	0x00413544	DIRECT_ACCESS_PROVED	0x10000	initialized	de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31	0x001806a4	0x4dc	0x00180828	memset.write	4	0x00180810;0x00180818;0x0018081c;0x00180824;0x00180828	55ffa0eafebee19415896af256a370486ad1a34302c1530acbf06f379d27f26d	0x0019c39c	cecbe61c3a5bab20064a2941574a50bd6e9c1727fc5c161be546310cd045a731	analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	5afc4b93158bfd754044add95c60a6029d2981f535515d6aae19576c064c6f0a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423548	0x00423548	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173730	sb	5	0x00173718	aef633e07915867ee135209a064ef10669c32a5b466ce2bf7fcfd93023ad5a3a			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423549	0x00423549	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173738	sb	4	0x00173718;0x00173720	72bdedee18c72f5695b0c37999d4e8871927f581a801c8a6b464dabc1681e1da			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0042354a	0x0042354a	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x0017373c	sb	4	0x00173718;0x00173720	63656bc74cb7542c93061e78e39e6789a665b026daeaa11983d8e76bd6e79b44			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0042354b	0x0042354b	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173734	sb	4	0x00173718;0x00173720	d82599c78625c86fd5dd6a90f83cfd764165597e80776d76599ead8fb8c50d68			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0042354c	0x0042354c	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173780	sb	3	0x00173760;0x00173764	c4c35d801358695c0c10d265061d337335e0a6ded29468558e519423fd93ae30			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0042354d	0x0042354d	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x0017377c	sb	3	0x00173760;0x00173764	4d07d0544e0963fe8b5f05a43e64d78692f82dd7b489f2720791af2b8ed1d448			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0042354e	0x0042354e	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173784	sb	3	0x00173760;0x00173764	a5eae8fa9c0dc5ac2d81b67031224d8372cfcd77a7d715b9268f3b975c6265dd			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0042354f	0x0042354f	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173770	sb	3	0x00173760;0x00173764	d7559f4c3a4463716aefea5a816f7f18515f8ca923f7cc2ab78929c2edadd86c			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423550	0x00423550	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x001737c8	sb	3	0x001737a8;0x001737ac	a3d102399220a0e2df0b66a53c0d2783e0930fa814cf212aeefd7bd51577843b			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423551	0x00423551	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x001737c4	sb	3	0x001737a8;0x001737ac	d23c09b734bcaac848d891d7fc1e83660b9fc4a55095d1d8c5dbb9f9b8b28877			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423552	0x00423552	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x001737cc	sb	3	0x001737a8;0x001737ac	4a89bf3fb20778261150a5efd43c6e524459916c43285b3739fde47fb1cb2869			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423553	0x00423553	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x001737b8	sb	3	0x001737a8;0x001737ac	12421d65ed62c6341aabfffa2aa321e7f9ab1cd7985f0f97885ec15025d893f4			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423554	0x00423554	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00182638	0x2d8	0x0018266c	lw	4	0x0018263c;0x00182644	5cadf3ebda02080fc9f54580fb56d2ceb5dd60d8ae09633be82cc9a6bbd7ca59			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	cfg-must-constant	5cadf3ebda02080fc9f54580fb56d2ceb5dd60d8ae09633be82cc9a6bbd7ca59	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423555	0x00423555	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x0017380c	sb	3	0x001737f0;0x001737f4	1177d57a2789037f28c6c8b46cf6141da9cc93749550160c23ef89e7c9ed0898			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423556	0x00423556	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173814	sb	3	0x001737f0;0x001737f4	1331d4e566d6cce1f2c4f534daf341ae617f8af1e52d929a5e5c788770fec5f2			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423557	0x00423557	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001728d4	0x1350	0x00173800	sb	3	0x001737f0;0x001737f4	7186feaea8e970ee0a02774d061230907c6faaeb36d5dda6d5f74b77c9033ee8			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	08b41eb6d82dac36f0b2a2893c5e445e5cad09e295d46c69bcbaa147546f0352	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00423558	0x00423558	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00181bac	0x9b0	0x00182348	sh	3	0x00182334;0x0018233c	cef7e8d6cfc2d6ad5cb3b70216bd38dc9da5b92cea4c0d34eb1ac242bc04f1b4			analysis/matching/hunt1041-v72-validated-v53-6.tsv	b47aedc105d156ff00ff74bf90753e416b3ec6a9de47b5bd3991a8cbe727c01c	ps2/progress28_structural_lift_recovered.o	block-local-constant	b0e0b1b5782b26b6ad8962e30a58704ab2eee75bfe0145ec6f938384166b108a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
